,Count,Nouns_Adjectives
7558,2,time sunday
7556,2,time security
7555,2,time saturday
7554,2,time room
7553,2,time right
425,2,apartment tbd
415,2,apartment secured
426,2,apartment thieve
429,2,apartment wheel
7546,2,time office
7545,2,time noon
7544,2,time night
431,2,apartment witness
7560,2,time thief
7563,2,tinyurl com
7540,2,time information
7574,2,tire light
7580,2,tire rest
390,2,apartment kryptonite
7578,2,tire red
391,2,apartment landing
393,2,apartment likely
397,2,apartment locker
7573,2,tire garage
413,2,apartment saturday
398,2,apartment mississippi
7571,2,tire fork
404,2,apartment overton
407,2,apartment person
7567,2,tire chrome
409,2,apartment private
7541,2,time location
7539,2,time hook
458,2,arbor vineyard
450,2,apt locked
7518,2,thursday morning
7517,2,thursday august
7516,2,thurman stportland
447,2,apt friend
7513,2,thule t2
449,2,apt gate
7510,2,thule hitch
437,2,appartment sw
7509,2,thule arm
451,2,apt negotiable
453,2,apt patio
456,2,arbor creek
457,2,arbor lodge
7504,2,thompson street
439,2,approx hour
7521,2,thursday pm
7538,2,time home
7530,2,time bus
432,2,apartment yard
7535,2,time end
434,2,apex dura
7533,2,time day
7532,2,time close
7531,2,time camera
436,2,appartment complex
7522,2,ticket office
7528,2,tillamook mlk
7527,2,tillamook left
7526,2,tilamook thompson
7525,2,tiki bar
7524,2,tiffany blue
7523,2,tie yard
508,2,art humanity
7422,2,thief crowbar
7249,2,surveillance incident
595,2,ave redmond
7310,2,sw veteran
7309,2,sw terwilliger
580,2,ave lock
587,2,ave oak
7303,2,sw river
589,2,ave overpass
596,2,ave right
7312,2,sw way
597,2,ave sandy
603,2,ave store
7293,2,sw main
605,2,ave sunday
607,2,ave transit
7290,2,sw iowa
579,2,ave lincoln
578,2,ave knapp
7288,2,sw harbor
574,2,ave holman
7330,2,tall white
570,2,ave hancock
7328,2,tall post
7327,2,tall person
7326,2,tall fence
7325,2,tail mountain
575,2,ave hoyt
7314,2,sweatshirt driveway
7321,2,tabor neighborhood
7320,2,tabor apt
576,2,ave jessup
7318,2,taboo parking
7316,2,sweet thoughtful
7315,2,sweet pea
608,2,ave west
610,2,ave wygant
7332,2,tanasbourne mall
7257,2,suspect unable
627,2,avenue street
630,2,babysitting hour
7261,2,suv window
7260,2,suspicious man
7259,2,suspension fat
7258,2,suspect white
631,2,backpack jean
7266,2,sw 15th
7255,2,suspect pipe
632,2,backpack school
7253,2,suspect garage
633,2,backseat car
7251,2,surveillance theft
634,2,backspace cafe
7265,2,sw 14th
7267,2,sw 18th
612,2,avenue car
7277,2,sw building
613,2,avenue clay
615,2,avenue cross
616,2,avenue downtown
617,2,avenue east
7279,2,sw capitol
620,2,avenue morrison
621,2,avenue mt
626,2,avenue shaver
7275,2,sw bond
623,2,avenue parking
624,2,avenue portlandmajor
7271,2,sw ankeny
7270,2,sw alder
625,2,avenue rack
569,2,ave gresham
7335,2,tape brooks
513,2,asa parking
538,2,ave 7th
531,2,august early
7399,2,theft thief
7398,2,theft suspect
7396,2,theft scene
536,2,ave 196th
7394,2,theft porch
539,2,ave ainsworth
7402,2,theft university
540,2,ave alberta
7389,2,theft morning
7388,2,theft month
7387,2,theft locked
541,2,ave amp
7384,2,theft hour
7401,2,theft tinyurl
7403,2,theft video
7380,2,theft date
526,2,attachment light
515,2,ash montavilla
518,2,ashby bart
520,2,atlantic ave
521,2,attached chain
7414,2,thief bar
524,2,attached picture
7411,2,thief available
7404,2,theft work
527,2,attempted sale
528,2,attention lock
529,2,aug hour
530,2,august cable
7406,2,theif window
7405,2,theif rock
7382,2,theft dock
7379,2,theft campus
7336,2,tape colors
559,2,ave davis
7353,2,taylor lock
7352,2,taylor 13th
7351,2,tavern 11th
556,2,ave columbia
7349,2,tattoo arm
7348,2,tarp second
7345,2,target parking
7355,2,taylor salmon
7343,2,tape seat
7342,2,tape red
7340,2,tape orange
565,2,ave fremont
7338,2,tape handlebar
7337,2,tape frame
7354,2,taylor park
555,2,ave clinton
7378,2,theft cable
7367,2,tenino st
7377,2,theft busy
7376,2,theft black
7374,2,theater lock
7373,2,theater burnside
7372,2,theater armory
7371,2,text neighbor
7365,2,tenant friend
7358,2,tea leaf
551,2,ave burnside
552,2,ave cable
7362,2,teenager walking
553,2,ave central
7360,2,technical college
7359,2,tech campus
5890,2,rack mlk
5735,2,rack amp
1542,2,central square
2634,2,fresno state
4123,2,lock tube
2620,2,francisco pm
4121,2,lock trailer
2621,2,frank condo
2622,2,franklin apartment
4118,2,lock thing
2625,2,fraudulent credit
2626,2,freaking good
2627,2,fred meyer
4113,2,lock sure
2628,2,free tube
4111,2,lock strong
2629,2,fremont area
4109,2,lock store
2630,2,fremont irving
2618,2,frame yard
4126,2,lock university
2613,2,frame time
4139,2,lock wire
2584,2,frame hooked
4150,2,locked bikeroom
2590,2,frame outside
2592,2,frame pole
4142,2,lock year
2602,2,frame silver
2603,2,frame single
2611,2,frame theft
2604,2,frame size
2609,2,frame tall
4134,2,lock water
2610,2,frame thank
4132,2,lock walking
4131,2,lock view
4106,2,lock steel
4104,2,lock specialized
2581,2,frame friend
2636,2,friday august
2661,2,frontrunner train
4080,2,lock property
4079,2,lock power
2662,2,fry rack
4077,2,lock possible
2663,2,fsr fir
4075,2,lock polouse
4074,2,lock polk
2664,2,ft high
2665,2,fuel ex
4071,2,lock point
2666,2,fuel mountain
4068,2,lock pipe
2669,2,gaine lair
2671,2,gallerium man
2659,2,friend truck
2658,2,friend time
4084,2,lock remaining
4096,2,lock serial
2638,2,friday garage
2639,2,friday june
2640,2,friday morning
4099,2,lock sight
4098,2,lock short
2642,2,friday october
2643,2,friday rack
2657,2,friend rack
4094,2,lock secured
2647,2,friend car
2648,2,friend clinton
2649,2,friend driveway
2654,2,friend outside
4087,2,lock result
2583,2,frame high
4156,2,locked cellar
3884,2,light stolen
2547,2,fork frontrunner
2528,2,foot sidewalk
2532,2,footage garage
2533,2,footage good
4214,2,locker home
4213,2,locker garage
4212,2,locker door
2537,2,footage white
2540,2,ford hybrid
4206,2,locked yakima
4205,2,locked wooden
4204,2,locked window
2541,2,ford mini
2543,2,forest hill
4201,2,locked van
2545,2,fork carrera
2527,2,foot privacy
4221,2,locking frame
2526,2,foot iron
2520,2,foot door
2514,2,food nw
2515,2,food pearl
4239,2,long trip
2517,2,food truck
4234,2,lombard sure
4233,2,lombard street
4231,2,lombard interstate
4223,2,locking post
4230,2,lombard ida
4229,2,logus building
4228,2,loft nw
2521,2,foot eating
4226,2,locking wheel
2524,2,foot ground
2546,2,fork frame
2548,2,fork hydraulic
4158,2,locked company
4196,2,locked store
2565,2,fourth avenue
2566,2,fourth floor
4171,2,locked helmet
2568,2,foyer area
2569,2,frame able
2570,2,frame attachment
2571,2,frame bag
4166,2,locked fork
4165,2,locked fenced
4164,2,locked fence
4163,2,locked entryway
2573,2,frame bent
4161,2,locked deck
2577,2,frame carbon
2578,2,frame cross
4174,2,locked iron
2564,2,fourth ave
2563,2,fountain max
4189,2,locked retail
2549,2,fork lock
4194,2,locked stolen
4193,2,locked sign
4192,2,locked secure
2550,2,fork masterlock
2551,2,fork mount
2554,2,fork tire
2562,2,foster road
2555,2,fork wheel
2556,2,fork white
4183,2,locked pole
2558,2,forrest green
2560,2,foster powell
2561,2,foster rd
4064,2,lock pedestrian
2672,2,game night
2673,2,garage 113th
3928,2,loan uk
2764,2,garage info
2765,2,garage inner
3944,2,lock angle
3943,2,lock afternoon
2772,2,garage kryptonite
3941,2,lock addition
3939,2,lock able
3937,2,location theft
3936,2,location rear
3935,2,location lock
2777,2,garage lincoln
3933,2,local resident
3932,2,local hanger
2778,2,garage link
3930,2,lobby building
3948,2,lock backyard
3949,2,lock bag
3952,2,lock basement
2752,2,garage gated
2745,2,garage fenced
3970,2,lock cash
3969,2,lock carport
3967,2,lock camera
2747,2,garage forced
3964,2,lock building
3962,2,lock brink
3953,2,lock battery
2754,2,garage glisan
2756,2,garage grand
3958,2,lock blue
2757,2,garage green
3956,2,lock bike
3955,2,lock big
3929,2,lobby apartment
2782,2,garage locking
4061,2,lock overnight
3925,2,lloyd district
3900,2,limited access
2806,2,garage neighbor
3898,2,lime bar
3897,2,likely thief
2807,2,garage neighborhood
2812,2,garage opened
2814,2,garage orange
3893,2,likely garage
3892,2,likely frame
3891,2,likely dark
3890,2,like new
3889,2,lighted apartment
2815,2,garage oregon
3887,2,light van
3886,2,light tire
2802,2,garage mountain
2801,2,garage mother
3905,2,lincoln street
3914,2,lip pizza
2784,2,garage lower
3922,2,live trainer
3919,2,lite lock
3918,2,lit street
3917,2,lit outdoor
2787,2,garage mallory
3913,2,lion river
2798,2,garage monday
2790,2,garage memorial
3911,2,linn st
2793,2,garage milwaukie
2794,2,garage mint
2796,2,garage mission
2797,2,garage mississippi
3972,2,lock city
3973,2,lock class
3974,2,lock clean
3975,2,lock clear
2691,2,garage alder
2695,2,garage arbor
4034,2,lock letter
4033,2,lock left
4032,2,lock large
2700,2,garage bake
2701,2,garage bar
4029,2,lock job
4028,2,lock iron
2702,2,garage basement
2704,2,garage beloved
4025,2,lock inch
4023,2,lock house
2706,2,garage bike
2708,2,garage blue
2690,2,garage airport
2689,2,garage address
4039,2,lock long
4052,2,lock nearby
2674,2,garage 13th
4058,2,lock opened
2677,2,garage 20th
4056,2,lock onguard
4055,2,lock older
4054,2,lock novara
4051,2,lock multiple
2688,2,garage addition
2679,2,garage 26th
4049,2,lock missing
4047,2,lock mins
2682,2,garage 34th
4044,2,lock mechanism
4041,2,lock macy
2713,2,garage burglery
2716,2,garage camera
2718,2,garage ceiling
3986,2,lock custom
3994,2,lock early
2737,2,garage east
3992,2,lock deck
3991,2,lock daylight
3989,2,lock dark
2740,2,garage epicenter
3985,2,lock crime
3996,2,lock entire
2741,2,garage equipment
3983,2,lock cord
3982,2,lock cookies
3981,2,lock condo
3980,2,lock combo
3978,2,lock column
3995,2,lock east
3997,2,lock entry
2719,2,garage center
2726,2,garage contact
4016,2,lock hardened
4015,2,lock handlebar
2721,2,garage city
2722,2,garage classic
4011,2,lock gray
4010,2,lock gated
2729,2,garage custom
3999,2,lock exterior
2730,2,garage cut
4004,2,lock foot
2732,2,garage dinner
4002,2,lock fixed
4001,2,lock fine
2734,2,garage downtown
4244,2,lot 00
4245,2,lot adjacent
2510,2,food foot
2403,2,fence locked
4470,2,metal telephone
4469,2,metal support
4468,2,metal structure
4467,2,metal stairway
2384,2,father place
2385,2,feature serial
2386,2,february rack
2387,2,fence access
4462,2,metal porch
2388,2,fence alley
4460,2,metal plastic
4459,2,metal pipe
2392,2,fence bar
2394,2,fence commercial
2395,2,fence driveway
4472,2,metallic blue
4473,2,meter aaa
4474,2,meter outside
4483,2,meyer lombard
4489,2,mid late
2375,2,faith humanity
4487,2,michael palmer
4486,2,meyer store
2376,2,family building
4484,2,meyer minute
2377,2,family car
2381,2,farm cafe
2378,2,family home
2379,2,family pole
4479,2,metro bus
2380,2,family residence
4477,2,meter street
4476,2,meter sidewalk
2398,2,fence gated
2405,2,fence open
4412,2,masterlock cable
4449,2,met bus
4429,2,mcmenamin kennedy
4428,2,mcmenamin cornelius
4426,2,mbta station
4425,2,mayflower apartment
4424,2,maximum minute
2412,2,fence rack
2413,2,fence security
4421,2,max pioneer
2414,2,fence sidewalk
4419,2,max hook
4418,2,max gateway
4417,2,max blue
4416,2,mavic wheel
4415,2,matthew frank
4414,2,matter second
4430,2,meadow apartment
4431,2,meadow ave
4432,2,meadow neighborhood
4442,2,medium brown
4448,2,mesh hat
2407,2,fence parking
4446,2,memory foam
4445,2,memorial day
4444,2,memorial coliseum
4443,2,medium large
4441,2,medical science
4433,2,mean transportation
4440,2,medical school
4439,2,medical research
4438,2,medical office
4437,2,medical clinic
2409,2,fence pm
4434,2,med center
4490,2,mid night
4492,2,mid white
4493,2,middle age
2373,2,faded pink
4549,2,mission cliff
4548,2,mission bay
4547,2,missing popular
4546,2,mirror left
4545,2,minute trace
2351,2,everett st
4543,2,minute thief
4542,2,minute theft
4541,2,minute stuff
4540,2,minute street
2353,2,everlasting gratitude
4538,2,minute security
4537,2,minute rack
4536,2,minute pm
4535,2,minute person
4550,2,mission san
2349,2,event place
4553,2,mission theater
2339,2,eugene area
4572,2,monday april
4570,2,mom block
4569,2,mollala ave
4568,2,model trek
4567,2,model metal
4563,2,mlk oregon
4561,2,mlk fremont
4554,2,mission theatre
2341,2,eve committed
4559,2,mlk ash
2342,2,evening class
2343,2,evening garage
2344,2,evening home
4555,2,mission valley
2355,2,evidence scene
4533,2,minute order
4532,2,minute new
4503,2,mile south
4509,2,milwaukie ave
4508,2,milwaukee logan
2367,2,extreme gratefullness
4506,2,milo cafe
4505,2,miller library
2368,2,eye computer
4502,2,mile post
4511,2,milwaukie open
4501,2,midtown apt
4500,2,midnight rack
4499,2,midnight parked
2370,2,fabric bag
2372,2,faculty apartment
4495,2,middle male
4510,2,milwaukie holgate
4512,2,min window
4531,2,minute neighbor
4521,2,minute building
4530,2,minute lunch
4529,2,minute locking
2360,2,ex employee
2362,2,exact model
4523,2,minute cheap
2363,2,exchange good
4520,2,minute apartment
4513,2,mini storage
4519,2,mint urban
2364,2,exit door
2365,2,extended cab
4516,2,minivan house
2366,2,external hard
4514,2,mini ulock
2419,2,fenced courtyard
4410,2,master key
4247,2,lot apt
2490,2,floor metal
4303,2,mail box
4302,2,magnolia neighborhood
4301,2,madison street
4300,2,madison metal
4299,2,madison high
4298,2,madison building
4297,2,mad hanna
2487,2,floor landing
2488,2,floor lock
4294,2,mac store
2489,2,floor lovejoy
4292,2,lunch dinner
4291,2,lumbar pack
4290,2,luggage rack
4289,2,lucia valet
4304,2,mail lb
2485,2,floor day
4307,2,main downtown
2471,2,flashlight holder
2467,2,flander 11th
4325,2,male beard
4324,2,male baseball
2468,2,flander 65th
4322,2,make model
2470,2,flannel shirt
2472,2,flat garage
2478,2,flex lock
2474,2,flat railing
4315,2,main post
2475,2,flat time
4312,2,main lock
4311,2,main library
4310,2,main gate
4288,2,lube chain
2493,2,floor pm
2422,2,fenced house
4284,2,lower basement
2502,2,folding rack
4263,2,lot newpark
4261,2,lot minute
2505,2,folsom lock
4259,2,lot kennedy
4257,2,lot hitch
4256,2,lot hawthorne
4255,2,lot good
4254,2,lot gate
2508,2,food coop
4252,2,lot division
4251,2,lot corner
4250,2,lot car
4249,2,lot building
2509,2,food court
4265,2,lot pacific
2501,2,folding metal
2500,2,fob job
4277,2,lounge downtown
2494,2,floor porch
4282,2,lovejoy st
4281,2,lovejoy nw
2495,2,floor railing
4279,2,lovejoy 13th
4278,2,love gratitude
4276,2,loui york
4268,2,lot residential
4275,2,lot work
2496,2,floor street
2497,2,floor sw
4271,2,lot stuff
4270,2,lot sticker
4269,2,lot safeway
4328,2,male brown
4329,2,male cable
2465,2,fitness rack
4331,2,male early
4388,2,market ferry
4387,2,market concordia
4386,2,market building
4385,2,marina apt
4384,2,marco apartment
2436,2,fender sk
2437,2,fender tire
2438,2,fender water
2439,2,fernwood campus
4378,2,manhattan condominium
2443,2,fiance cable
2444,2,fiance traffic
4374,2,man short
4373,2,man schwinn
4372,2,man road
4389,2,market hour
4390,2,market lawn
4391,2,market lock
4402,2,maroon color
2423,2,fenced lot
4407,2,mason shaver
2424,2,fenced parking
2426,2,fenced rear
4404,2,marriot hotel
4403,2,maroon redline
4401,2,marking frame
2432,2,fender piece
2430,2,fender handlebar
4398,2,market square
4397,2,market sandy
4396,2,market san
4395,2,market rack
4394,2,market pearl
4371,2,man raleigh
2446,2,field downtown
4369,2,man photo
2456,2,fitness center
4348,2,mall milwaukie
4347,2,mall main
4346,2,mall lock
4345,2,mall hour
2455,2,fit rack
4343,2,male yr
2457,2,fitness downtown
2453,2,fir lounge
4340,2,male thief
4338,2,male royal
4337,2,male orange
2460,2,fitness hollywood
2461,2,fitness northrup
4334,2,male large
2454,2,fir rims
4351,2,mall san
4368,2,man maroon
2449,2,filed police
4367,2,man locking
2447,2,fifth ave
4365,2,man house
4364,2,man hoodie
4363,2,man frame
4362,2,man early
4360,2,man brown
2452,2,fir burnside
4359,2,man bolt
4357,2,man baseball
4356,2,mallory shaver
2451,2,finger print
4354,2,mall target
4353,2,mall stucki
3885,2,light time
3883,2,light skin
2332,2,entryway apartment
3433,2,hour morning
3454,2,house 18th
3453,2,house 15th
3074,2,grocery rack
3447,2,hour tuesday
3077,2,ground bolt
3079,2,ground control
3444,2,hour thief
3080,2,ground cut
3442,2,hour security
3441,2,hour saturday
3082,2,ground foot
3439,2,hour public
3083,2,ground garage
3437,2,hour parking
3087,2,ground parking
3067,2,grip bar
3456,2,house 28th
3457,2,house 30th
3467,2,house babysit
3473,2,house break
3060,2,grey hair
3061,2,grey rim
3062,2,grey seat
3469,2,house basement
3063,2,greyhound station
3466,2,house avenue
3458,2,house 32nd
3064,2,grill restaurant
3065,2,grill sw
3463,2,house ainsworth
3462,2,house access
3460,2,house 38th
3459,2,house 34th
3088,2,ground person
3432,2,hour minute
3059,2,grey grip
3090,2,group kid
3412,2,hour approx
3411,2,hour afternoon
3099,2,guy backpack
3409,2,hotel valet
3408,2,hotel swimming
3101,2,guy bolt
3405,2,hotel lucia
3404,2,hotel hayden
3403,2,hotel garage
3402,2,hotel felix
3102,2,guy brown
3103,2,guy couple
3104,2,guy day
3398,2,hospital work
3397,2,hospital security
3098,2,gun bar
3414,2,hour cut
3415,2,hour day
3424,2,hour kiddo
3430,2,hour middle
3091,2,gt road
3428,2,hour lighted
3427,2,hour later
3426,2,hour lake
3425,2,hour kryptonite
3092,2,guard fsr
3097,2,guest parking
3093,2,guard lock
3094,2,guard screw
3420,2,hour garage
3095,2,guard thing
3096,2,guess cable
3417,2,hour dinner
3474,2,house breezeway
3057,2,grey black
2818,2,garage park
3028,2,gray cable
3539,2,house sw
3537,2,house street
3536,2,house storage
3535,2,house stair
3534,2,house st
3531,2,house rent
3530,2,house railing
3024,2,graphic art
3025,2,gratitude amp
3526,2,house patio
3525,2,house party
3026,2,gratitude cash
3027,2,gratitude dinner
3522,2,house ohsu
3521,2,house oct
3017,2,grand money
3016,2,grand fremont
3542,2,house trek
3009,2,grade master
3559,2,hub dynamo
3001,2,good quality
3003,2,good samaritan
3006,2,goodwill lombard
3555,2,hoyt pearl
3007,2,goodwill store
3551,2,housing building
3015,2,grand central
3550,2,housemate nicer
3012,2,grainy security
3548,2,house working
3547,2,house white
3546,2,house west
3545,2,house webster
3520,2,house nw
3518,2,house neighbor
3479,2,house closet
3030,2,gray hybrid
3496,2,house grand
3495,2,house good
3041,2,green frame
3492,2,house friend
3043,2,green lettering
3490,2,house fenced
3044,2,green light
3046,2,green metal
3047,2,green novara
3049,2,green shirt
3050,2,green trek
3484,2,house dollar
3052,2,greenbelt metro
3481,2,house couple
3054,2,gresham city
3497,2,house guest
3498,2,house harrison
3039,2,green bianchi
3508,2,house live
3031,2,gray new
3514,2,house month
3513,2,house money
3032,2,gray redline
3511,2,house min
3035,2,great harvest
3036,2,great karma
3500,2,house holgate
3506,2,house kryptonite
3505,2,house key
3504,2,house intersection
3037,2,greeley lombard
3038,2,green 19
3501,2,house home
3396,2,hospital right
3395,2,hospital rd
3105,2,guy door
3265,2,hoboken path
3281,2,holiday inn
3280,2,holgate milwaukie
3279,2,holgate harold
3192,2,harvey comedy
3277,2,holgate ave
3276,2,hole wall
3275,2,hole door
3274,2,holder stem
3273,2,holder seat
3272,2,holder red
3193,2,hawthorne 18th
3194,2,hawthorne 35th
3196,2,hawthorne area
3268,2,holder fender
3267,2,holder black
3191,2,harvest bread
3284,2,holladay st
3189,2,harrison square
3294,2,hollywood senior
3302,2,home 60th
3301,2,home 35th
3299,2,home 11th
3181,2,hard drive
3296,2,hollywood theatre
3295,2,hollywood theater
3293,2,hollywood rack
3286,2,holland st
3184,2,hardened steel
3291,2,hollywood hour
3187,2,harney st
3188,2,harrison broadway
3288,2,hollywood bowl
3287,2,hollow area
3266,2,holder bar
3197,2,hawthorne ave
3393,2,hospital camera
3263,2,hitch mounted
3212,2,headlight handlebar
3240,2,helmet pm
3239,2,helmet outside
3238,2,helmet morning
3237,2,helmet locked
3213,2,headlight tail
3235,2,helmet light
3234,2,helmet kryptonite
3214,2,headset red
3215,2,headset silver
3231,2,helmet chain
3216,2,health center
3229,2,helmet blue
3221,2,heavy conspicuous
3227,2,helmet basket
3211,2,headlamp rear
3243,2,helmet sunglass
3209,2,head start
3201,2,hawthorne hug
3200,2,hawthorne cash
3260,2,hinge shed
3259,2,hillsdale hwy
3258,2,hillsboro baseline
3257,2,hill thieve
3256,2,high wall
3202,2,hawthorne outside
3245,2,henry building
3204,2,hawthorne radon
3251,2,high pitched
3250,2,high fife
3206,2,hayden bay
3247,2,hidden corner
3246,2,henry tavern
3303,2,home address
3304,2,home apartment
3305,2,home aug
3177,2,hanging rack
3372,2,home theft
3118,2,gym pm
3370,2,home tba
3119,2,gymnastic suspect
3120,2,hack scene
3366,2,home sidewalk
3122,2,hair cut
3123,2,hair face
3124,2,hair facial
3361,2,home river
3128,2,haird mail
3130,2,half brand
3358,2,home question
3132,2,half inch
3136,2,hall campus
3117,2,gym parking
3374,2,home wheel
3116,2,gym lock
3385,2,hoodie cap
3392,2,hospital address
3391,2,hosford middle
3390,2,horton plaza
3389,2,hooked discovery
3106,2,guy late
3387,2,hook ceiling
3109,2,guy shop
3114,2,gym cable
3110,2,guy sidewalk
3381,2,honeyman state
3380,2,homemade cupcake
3379,2,homemade cookies
3111,2,guy street
3113,2,gym burnside
3138,2,hall parking
3351,2,home open
3350,2,home olson
3319,2,home cookies
3325,2,home dog
3162,2,handicap parking
3163,2,handlebar basket
3165,2,handlebar frame
3321,2,home cut
3320,2,home corner
3318,2,home condo
3158,2,hand grip
3317,2,home condition
3168,2,handlebar mount
3313,2,home brooklyn
3172,2,handlebar silver
3310,2,home beer
3176,2,hanger unnamed
3161,2,hand railing
3155,2,halsey street
3349,2,home oleson
3339,2,home live
3142,2,hall reed
3144,2,hall st
3343,2,home minute
3342,2,home meal
3147,2,hall uc
3149,2,hall uw
3150,2,halloween night
3153,2,halsey rack
3337,2,home killingsworth
3336,2,home karmic
3335,2,home karma
3333,2,home intersection
3332,2,home hug
3331,2,home house
3000,2,good picture
3561,2,hub yellow
2999,2,good money
2893,2,garden arena
3781,2,lair hill
3780,2,lafayette bart
2878,2,garage video
2880,2,garage water
3777,2,la vegas
3776,2,la jolla
2881,2,garage weekend
2884,2,garage wife
2886,2,garage wonderview
2887,2,garage wood
3771,2,kryptonite wheel
2890,2,garage yamhill
2892,2,garbage area
3767,2,kryptonite kryptolok
3766,2,kryptonite kryptoflex
3782,2,lake beach
3783,2,lake city
2877,2,garage vacation
2873,2,garage unclear
2869,2,garage tire
3798,2,large sram
3797,2,large gate
2871,2,garage townhouse
3795,2,large conference
3794,2,large cable
3792,2,lane alley
3785,2,lamp pole
3791,2,landmark center
2875,2,garage unsure
3789,2,landing frame
3788,2,landing corner
3787,2,landing apartment
2876,2,garage untouched
3765,2,kryptonite flex
3763,2,kryptonite cheap
3723,2,key fob
2894,2,garden center
3741,2,killingsworth vancouver
2908,2,gate building
2909,2,gate bunch
3738,2,killingsworth garfield
3737,2,killingsworth emerson
2910,2,gate cable
3735,2,kiddo appreciation
3734,2,kid trailer
3733,2,kid cut
3732,2,kid creek
3731,2,kickstand water
3730,2,kezar pub
3729,2,keyed lock
2913,2,gate curtis
3725,2,key landlord
3742,2,kind soul
3743,2,king albert
2905,2,gate alley
3754,2,koin tower
2895,2,garden entrance
3760,2,kryptonite bar
3758,2,kryptoflex combo
2899,2,garfield block
3756,2,kona dew
3755,2,komachin middle
2900,2,garnet pb
3745,2,king hub
3752,2,knott stanton
3751,2,knott st
2901,2,garodge floor
3748,2,kiosk nw
3747,2,king st
2903,2,gary mt
3800,2,large wheel
3801,2,large white
3802,2,larger frame
3803,2,late 20s
3861,2,library hour
3860,2,library home
3859,2,library downtown
3858,2,library central
3857,2,library broad
3856,2,liberty buck
3854,2,lewis amp
3853,2,lever shimano
3852,2,level view
3851,2,level parking
3850,2,level p2
3849,2,level apartment
3848,2,letter combination
2835,2,garage rake
3846,2,left work
3862,2,library lock
2832,2,garage queen
3864,2,library noon
3874,2,light lock
2820,2,garage past
2821,2,garage patio
2822,2,garage pearl
3877,2,light person
3876,2,light mount
3875,2,light metal
3873,2,light kickstand
3866,2,lid truck
2824,2,garage photo
3871,2,light colored
2825,2,garage pine
3869,2,light bracket
2826,2,garage place
2829,2,garage port
2837,2,garage recovery
3844,2,left wheel
2839,2,garage remote
2851,2,garage silver
3819,2,lawn garage
2849,2,garage shevlin
3817,2,laurelwood apartment
2850,2,garage significant
3815,2,laurelhurst park
3814,2,laundry storage
2852,2,garage spokane
3822,2,le tour
2854,2,garage state
3810,2,laundry apartment
2863,2,garage tenant
3806,2,late morning
3805,2,late evening
2867,2,garage thing
3821,2,lb light
3823,2,leather grip
3841,2,left porch
2842,2,garage riverplace
3840,2,left plain
3839,2,left outside
3838,2,left night
3837,2,left inside
3836,2,left house
2841,2,garage resident
2843,2,garage road
2846,2,garage salmon
3831,2,left frame
2845,2,garage sale
3829,2,left crossbar
3828,2,left corner
3827,2,left bar
3826,2,leavitt ave
3724,2,key garage
3722,2,key flat
3563,2,huffy mountain
3600,2,information person
2973,2,giant main
3616,2,inside food
3615,2,inside fence
3614,2,inside entrance
2975,2,gilman trail
3612,2,inside cage
3611,2,inside business
2976,2,girl friend
3609,2,inside basement
2977,2,girlfriend apartment
3607,2,inner yard
2979,2,girlfriend ride
3604,2,inn suite
3603,2,inn canal
3602,2,information whereabouts
2972,2,giant frame
3619,2,inside hallway
2970,2,giant avail
3631,2,inside restaurant
2961,2,gator tire
3636,2,inside thing
3635,2,inside store
3634,2,inside second
3633,2,inside school
3632,2,inside restroom
3630,2,inside rack
3621,2,inside hour
2963,2,gear brake
2964,2,gear chain
2965,2,gear hub
3625,2,inside locker
3623,2,inside job
2969,2,gerding theater
2980,2,girlfriend work
3599,2,info super
3721,2,key entry
3598,2,info recovery
3578,2,hybrid car
2990,2,gold frame
3576,2,hwy kanan
2992,2,golf course
3574,2,husband home
2993,2,gonzaga university
3572,2,huntington beach
3571,2,hungry tiger
3570,2,huge thank
2994,2,good beer
2995,2,good choice
3567,2,hug gratitude
3566,2,hug dinner
2996,2,good coffee
3564,2,hug appreciation
3579,2,hybrid tire
3580,2,ice cold
2989,2,gold chain
3591,2,individual cable
3597,2,indoor storage
2981,2,girlfriend yard
3595,2,indoor parking
2983,2,glisan 44th
3593,2,individual wife
2985,2,glisan negotiable
3590,2,independence day
3582,2,identical laundry
3589,2,inch wheel
2988,2,gold accent
3586,2,important identification
3585,2,illinois st
3584,2,identification black
3583,2,identical ridley
3638,2,inside yard
3639,2,insley st
2960,2,gator skin
3641,2,intact lock
3701,2,kangaroo child
3700,2,kanan st
2921,2,gate inside
2922,2,gate likely
3697,2,kaiser central
3696,2,june rack
3695,2,june cable
3694,2,june 1st
3693,2,jr blvd
3692,2,joint armored
3689,2,johnson portland
3687,2,johnson 14th
3686,2,johns landing
3685,2,john landing
3683,2,joe halsey
3702,2,karma amp
2919,2,gate home
3704,2,karma good
3713,2,kenton dumbass
3720,2,key door
3719,2,key code
2915,2,gate driveway
3717,2,key building
3716,2,key apartment
3714,2,kenton neighborhood
3712,2,kenton commons
3705,2,karma point
3711,2,kenton club
2917,2,gate fence
3709,2,kearny st
3708,2,kearney plaza
3707,2,karmic retribution
3706,2,karma pt
3682,2,job skill
2932,2,gate rack
3679,2,jessup st
2951,2,gated locked
3659,2,island drive
2946,2,gated condo
2948,2,gated entrance
2949,2,gated fence
3653,2,iowa street
3652,2,interstate meyer
2953,2,gated personal
3661,2,island school
3648,2,intersection residential
3647,2,intersection kryptonite
2957,2,gateway apartment
